time,open,high,low,close,volume,open_interest,amount
2024-02-21 22:35:00,69430.0,69450.0,69430.0,69440.0,1283352,143490.0,5940700000.0
2024-02-21 22:36:00,69440.0,69480.0,69440.0,69470.0,1738217,143881.0,6118850000.0
2024-02-21 22:37:00,69470.0,69480.0,69440.0,69450.0,1826040,143876.0,6168170000.0
2024-02-21 22:38:00,69450.0,69460.0,69440.0,69460.0,1603128,143890.0,6179620000.0
2024-02-21 22:39:00,69460.0,69480.0,69450.0,69480.0,1848086,143931.0,6255000000.0
2024-02-21 22:40:00,69480.0,69490.0,69470.0,69480.0,1809375,143959.0,6286620000.0
2024-02-21 22:41:00,69480.0,69490.0,69460.0,69470.0,1363578,143979.0,6313020000.0
2024-02-21 22:42:00,69470.0,69470.0,69460.0,69460.0,1167167,143978.0,6327600000.0
2024-02-21 22:43:00,69460.0,69480.0,69460.0,69470.0,1169925,143996.0,6343580000.0
2024-02-21 22:44:00,69470.0,69490.0,69470.0,69480.0,1468697,144069.0,6380410000.0
2024-02-21 22:45:00,69480.0,69500.0,69480.0,69500.0,1589577,144135.0,6440860000.0
2024-02-21 22:46:00,69500.0,69500.0,69480.0,69490.0,1665968,144310.0,6506190000.0
2024-02-21 22:47:00,69490.0,69500.0,69490.0,69500.0,1390160,144352.0,6541280000.0
2024-02-21 22:48:00,69500.0,69500.0,69490.0,69500.0,1555854,144421.0,6632680000.0
2024-02-21 22:49:00,69500.0,69510.0,69490.0,69510.0,1425780,144624.0,6735890000.0
2024-02-21 22:50:00,69510.0,69510.0,69500.0,69510.0,1461066,144680.0,6767170000.0
2024-02-21 22:51:00,69500.0,69530.0,69500.0,69510.0,1891581,144891.0,6866230000.0
2024-02-21 22:52:00,69510.0,69510.0,69490.0,69510.0,1864555,144937.0,6898200000.0
2024-02-21 22:53:00,69510.0,69510.0,69470.0,69490.0,1995035,144968.0,6937460000.0
2024-02-21 22:54:00,69490.0,69490.0,69460.0,69470.0,1823684,144946.0,6977060000.0
2024-02-21 22:55:00,69470.0,69480.0,69460.0,69480.0,1756924,144944.0,7017350000.0
2024-02-21 22:56:00,69480.0,69480.0,69460.0,69470.0,1482222,144957.0,7072240000.0
2024-02-21 22:57:00,69470.0,69480.0,69460.0,69460.0,1470952,144958.0,7094810000.0
2024-02-21 22:58:00,69460.0,69470.0,69460.0,69470.0,1762120,144955.0,7115300000.0
2024-02-21 22:59:00,69460.0,69470.0,69430.0,69440.0,1691102,144795.0,7231970000.0
2024-02-21 23:00:00,69440.0,69440.0,69410.0,69430.0,2353156,144822.0,7325340000.0
2024-02-21 23:01:00,69420.0,69420.0,69370.0,69380.0,2428537,144788.0,7483560000.0
2024-02-21 23:02:00,69380.0,69380.0,69310.0,69320.0,2481252,144715.0,7601450000.0
2024-02-21 23:03:00,69330.0,69330.0,69290.0,69300.0,2523722,144566.0,7763290000.0
2024-02-21 23:04:00,69300.0,69310.0,69240.0,69250.0,2667206,144427.0,7934390000.0
2024-02-21 23:05:00,69260.0,69260.0,69200.0,69220.0,2781444,144180.0,8161100000.0
2024-02-21 23:06:00,69220.0,69230.0,69190.0,69190.0,2855674,144164.0,8344510000.0
2024-02-21 23:07:00,69190.0,69250.0,69190.0,69210.0,2836370,144143.0,8455610000.0
2024-02-21 23:08:00,69220.0,69250.0,69220.0,69250.0,2571893,144207.0,8529000000.0
2024-02-21 23:09:00,69250.0,69280.0,69250.0,69280.0,2621281,144226.0,8615230000.0
2024-02-21 23:10:00,69280.0,69280.0,69260.0,69260.0,2041278,144240.0,8642940000.0
2024-02-21 23:11:00,69260.0,69290.0,69260.0,69290.0,1972942,144258.0,8677580000.0
2024-02-21 23:12:00,69290.0,69310.0,69280.0,69310.0,1908386,144258.0,8733710000.0
2024-02-21 23:13:00,69310.0,69310.0,69280.0,69290.0,2093718,144266.0,8757960000.0
2024-02-21 23:14:00,69290.0,69310.0,69290.0,69290.0,2125035,144250.0,8788800000.0
2024-02-21 23:15:00,69290.0,69290.0,69240.0,69250.0,2183935,144223.0,8820320000.0
2024-02-21 23:16:00,69240.0,69290.0,69230.0,69280.0,2448360,144253.0,8859790000.0
2024-02-21 23:17:00,69280.0,69280.0,69270.0,69270.0,1663159,144266.0,8877800000.0
2024-02-21 23:18:00,69270.0,69300.0,69260.0,69290.0,2026126,144279.0,8901700000.0
2024-02-21 23:19:00,69300.0,69300.0,69290.0,69300.0,1284358,144280.0,8909330000.0
2024-02-21 23:20:00,69300.0,69300.0,69290.0,69290.0,1362714,144286.0,8927000000.0
2024-02-21 23:21:00,69290.0,69310.0,69290.0,69300.0,2216852,144299.0,8947090000.0
2024-02-21 23:22:00,69300.0,69330.0,69290.0,69310.0,2508505,144318.0,8990420000.0
2024-02-21 23:23:00,69310.0,69310.0,69290.0,69290.0,1635968,144317.0,9019180000.0
2024-02-21 23:24:00,69290.0,69320.0,69280.0,69320.0,1902462,144326.0,9048630000.0
2024-02-21 23:25:00,69320.0,69330.0,69310.0,69320.0,1620638,144342.0,9067690000.0
2024-02-21 23:26:00,69320.0,69320.0,69310.0,69310.0,1360893,144323.0,9083290000.0
2024-02-21 23:27:00,69310.0,69330.0,69310.0,69320.0,1573139,144337.0,9093340000.0
2024-02-21 23:28:00,69320.0,69320.0,69290.0,69290.0,2073683,144327.0,9106510000.0
2024-02-21 23:29:00,69300.0,69340.0,69290.0,69320.0,2002245,144354.0,9157800000.0
2024-02-21 23:30:00,69320.0,69320.0,69310.0,69310.0,1637959,144351.0,9161270000.0
2024-02-21 23:31:00,69310.0,69330.0,69310.0,69320.0,1162962,144351.0,9165430000.0
2024-02-21 23:32:00,69320.0,69320.0,69310.0,69320.0,1613285,144353.0,9173750000.0
2024-02-21 23:33:00,69320.0,69330.0,69320.0,69330.0,1058862,144363.0,9180680000.0
2024-02-21 23:34:00,69330.0,69340.0,69330.0,69330.0,1378912,144389.0,9202860000.0
2024-02-21 23:35:00,69340.0,69340.0,69300.0,69320.0,1730208,144346.0,9249660000.0
2024-02-21 23:36:00,69320.0,69320.0,69280.0,69280.0,2033126,144358.0,9284300000.0
2024-02-21 23:37:00,69280.0,69280.0,69270.0,69280.0,1313105,144360.0,9294350000.0
2024-02-21 23:38:00,69280.0,69290.0,69260.0,69260.0,1260531,144361.0,9304740000.0
2024-02-21 23:39:00,69270.0,69270.0,69260.0,69270.0,1100857,144361.0,9310280000.0
2024-02-21 23:40:00,69270.0,69280.0,69270.0,69280.0,1235850,144371.0,9318250000.0
2024-02-21 23:41:00,69280.0,69280.0,69260.0,69270.0,1021669,144372.0,9324140000.0
2024-02-21 23:42:00,69270.0,69270.0,69270.0,69270.0,726223,144370.0,9325520000.0
2024-02-21 23:43:00,69270.0,69290.0,69270.0,69280.0,1560660,144375.0,9330020000.0
2024-02-21 23:44:00,69280.0,69290.0,69270.0,69270.0,1561420,144381.0,9336610000.0
2024-02-21 23:45:00,69270.0,69290.0,69270.0,69290.0,1724652,144389.0,9346310000.0
2024-02-21 23:46:00,69290.0,69290.0,69280.0,69290.0,1159456,144397.0,9349770000.0
2024-02-21 23:47:00,69290.0,69290.0,69280.0,69290.0,1268060,144407.0,9357390000.0
2024-02-21 23:48:00,69290.0,69290.0,69260.0,69270.0,1809265,144404.0,9366400000.0
2024-02-21 23:49:00,69270.0,69270.0,69240.0,69250.0,1595725,144402.0,9387870000.0
2024-02-21 23:50:00,69260.0,69270.0,69240.0,69270.0,2195446,144408.0,9404830000.0
2024-02-21 23:51:00,69270.0,69270.0,69240.0,69240.0,1492575,144413.0,9410030000.0
2024-02-21 23:52:00,69240.0,69240.0,69210.0,69220.0,2348622,144355.0,9489640000.0
2024-02-21 23:53:00,69220.0,69230.0,69210.0,69230.0,2223299,144338.0,9532900000.0
2024-02-21 23:54:00,69220.0,69240.0,69220.0,69230.0,1927175,144323.0,9556440000.0
2024-02-21 23:55:00,69230.0,69240.0,69210.0,69210.0,2373414,144290.0,9574780000.0
2024-02-21 23:56:00,69220.0,69220.0,69200.0,69210.0,1991301,144283.0,9599000000.0
2024-02-21 23:57:00,69200.0,69220.0,69200.0,69200.0,1801262,144265.0,9614570000.0
2024-02-21 23:58:00,69200.0,69200.0,69160.0,69160.0,2453436,144114.0,9706920000.0
2024-02-21 23:59:00,69170.0,69180.0,69160.0,69170.0,2470469,144106.0,9750160000.0
2024-02-22 00:00:00,69170.0,69170.0,69160.0,69160.0,2141598,144026.0,9789930000.0
2024-02-22 00:01:00,69160.0,69200.0,69140.0,69190.0,2522796,143954.0,9852510000.0
2024-02-22 00:02:00,69200.0,69200.0,69170.0,69170.0,2076681,143957.0,9868080000.0
2024-02-22 00:03:00,69170.0,69200.0,69170.0,69190.0,1708999,143949.0,9882960000.0
2024-02-22 00:04:00,69190.0,69210.0,69180.0,69200.0,1911954,143911.0,9910980000.0
2024-02-22 00:05:00,69200.0,69200.0,69170.0,69170.0,1687639,143910.0,9922750000.0
2024-02-22 00:06:00,69170.0,69200.0,69170.0,69200.0,1689612,143911.0,9929320000.0
2024-02-22 00:07:00,69200.0,69200.0,69160.0,69160.0,1720181,143925.0,9950420000.0
2024-02-22 00:08:00,69160.0,69170.0,69150.0,69150.0,2012790,143894.0,9983270000.0
2024-02-22 00:09:00,69150.0,69170.0,69150.0,69170.0,1588367,143881.0,10023400000.0
2024-02-22 00:10:00,69170.0,69170.0,69140.0,69160.0,2288070,143832.0,10061100000.0
2024-02-22 00:11:00,69160.0,69180.0,69160.0,69170.0,1510096,143832.0,10069000000.0
2024-02-22 00:12:00,69170.0,69180.0,69170.0,69170.0,1424322,143812.0,10082200000.0
2024-02-22 00:13:00,69160.0,69190.0,69150.0,69190.0,1718915,143767.0,10112600000.0
2024-02-22 00:14:00,69190.0,69190.0,69190.0,69190.0,1400509,143768.0,10114300000.0
2024-02-22 00:15:00,69190.0,69200.0,69190.0,69200.0,1254862,143767.0,10117800000.0
2024-02-22 00:16:00,69200.0,69210.0,69180.0,69200.0,2424532,143751.0,10128900000.0
2024-02-22 00:17:00,69200.0,69200.0,69180.0,69190.0,2222355,143742.0,10138500000.0
2024-02-22 00:18:00,69190.0,69190.0,69160.0,69160.0,1345714,143734.0,10143400000.0
2024-02-22 00:19:00,69160.0,69160.0,69150.0,69160.0,1082866,143733.0,10146500000.0
2024-02-22 00:20:00,69160.0,69170.0,69150.0,69160.0,1376196,143726.0,10151000000.0
2024-02-22 00:21:00,69160.0,69190.0,69160.0,69180.0,1523308,143734.0,10156900000.0
2024-02-22 00:22:00,69180.0,69180.0,69170.0,69170.0,820534,143737.0,10158900000.0
2024-02-22 00:23:00,69170.0,69190.0,69170.0,69190.0,1143096,143735.0,10160700000.0
2024-02-22 00:24:00,69190.0,69190.0,69180.0,69180.0,645342,143734.0,10168600000.0
2024-02-22 00:25:00,69180.0,69220.0,69180.0,69220.0,1584796,143715.0,10180700000.0
2024-02-22 00:26:00,69220.0,69220.0,69200.0,69200.0,1351279,143715.0,10184500000.0
2024-02-22 00:27:00,69200.0,69210.0,69180.0,69180.0,1411143,143693.0,10196000000.0
2024-02-22 00:28:00,69180.0,69190.0,69180.0,69190.0,1382618,143690.0,10197400000.0
2024-02-22 00:29:00,69190.0,69190.0,69180.0,69190.0,1265325,143682.0,10200800000.0
2024-02-22 00:30:00,69190.0,69200.0,69190.0,69200.0,1118596,143674.0,10206700000.0
2024-02-22 00:31:00,69200.0,69210.0,69170.0,69170.0,1266638,143661.0,10214300000.0
2024-02-22 00:32:00,69170.0,69170.0,69170.0,69170.0,1297332,143672.0,10221600000.0
2024-02-22 00:33:00,69170.0,69180.0,69160.0,69180.0,973242,143671.0,10223600000.0
2024-02-22 00:34:00,69180.0,69180.0,69150.0,69150.0,1062146,143630.0,10243700000.0
2024-02-22 00:35:00,69150.0,69150.0,69120.0,69130.0,2133080,143622.0,10280300000.0
2024-02-22 00:36:00,69130.0,69140.0,69130.0,69130.0,1038213,143623.0,10283100000.0
2024-02-22 00:37:00,69130.0,69140.0,69130.0,69130.0,1335842,143625.0,10296200000.0
2024-02-22 00:38:00,69140.0,69140.0,69110.0,69110.0,1814701,143596.0,10330100000.0
2024-02-22 00:39:00,69110.0,69130.0,69110.0,69120.0,1938891,143590.0,10342900000.0
2024-02-22 00:40:00,69120.0,69120.0,69110.0,69120.0,1373290,143592.0,10351200000.0
2024-02-22 00:41:00,69120.0,69130.0,69110.0,69110.0,1613489,143566.0,10364000000.0
2024-02-22 00:42:00,69110.0,69140.0,69110.0,69140.0,2304119,143556.0,10374700000.0
2024-02-22 00:43:00,69140.0,69160.0,69140.0,69160.0,1796545,143550.0,10380900000.0
2024-02-22 00:44:00,69160.0,69160.0,69140.0,69140.0,1677658,143540.0,10388200000.0
2024-02-22 00:45:00,69140.0,69140.0,69120.0,69120.0,1019418,143531.0,10397200000.0
2024-02-22 00:46:00,69120.0,69120.0,69110.0,69120.0,1500343,143525.0,10406100000.0
2024-02-22 00:47:00,69120.0,69140.0,69120.0,69140.0,1110969,143525.0,10408200000.0
2024-02-22 00:48:00,69140.0,69150.0,69130.0,69130.0,871071,143528.0,10413800000.0
2024-02-22 00:49:00,69130.0,69140.0,69130.0,69140.0,1111931,143529.0,10418900000.0
2024-02-22 00:50:00,69140.0,69160.0,69130.0,69160.0,1505885,143496.0,10447600000.0
2024-02-22 00:51:00,69160.0,69170.0,69160.0,69170.0,1267024,143452.0,10465300000.0
2024-02-22 00:52:00,69170.0,69190.0,69160.0,69190.0,1329557,143459.0,10479800000.0
2024-02-22 00:53:00,69190.0,69190.0,69180.0,69180.0,1149634,143451.0,10493300000.0
2024-02-22 00:54:00,69180.0,69190.0,69170.0,69190.0,1665379,143452.0,10497100000.0
2024-02-22 00:55:00,69190.0,69190.0,69170.0,69170.0,1030003,143459.0,10501200000.0
2024-02-22 00:56:00,69170.0,69190.0,69170.0,69190.0,1242815,143455.0,10512700000.0
2024-02-22 00:57:00,69190.0,69200.0,69190.0,69190.0,1395936,143433.0,10525800000.0
2024-02-22 00:58:00,69200.0,69200.0,69170.0,69180.0,1793616,143416.0,10545200000.0
2024-02-22 00:59:00,69190.0,69190.0,69170.0,69170.0,1643972,143408.0,10554200000.0
2024-02-22 01:00:00,69170.0,69190.0,69160.0,69160.0,2533321,143343.0,10597700000.0
2024-02-22 01:01:00,69160.0,69160.0,69160.0,69160.0,61154,143343.0,10597700000.0
2024-02-22 09:01:00,69220.0,69280.0,69220.0,69250.0,3563042,143465.0,10788900000.0
2024-02-22 09:02:00,69250.0,69270.0,69240.0,69270.0,3218725,143543.0,10861300000.0
2024-02-22 09:03:00,69270.0,69270.0,69250.0,69250.0,3492549,143598.0,10942000000.0
2024-02-22 09:04:00,69250.0,69260.0,69240.0,69240.0,3231642,143653.0,10998700000.0
2024-02-22 09:05:00,69240.0,69260.0,69240.0,69240.0,2509528,143668.0,11023000000.0
2024-02-22 09:06:00,69240.0,69250.0,69230.0,69240.0,2580268,143687.0,11051700000.0
2024-02-22 09:07:00,69240.0,69250.0,69220.0,69240.0,3236692,143687.0,11150700000.0
2024-02-22 09:08:00,69230.0,69250.0,69230.0,69240.0,2293448,143685.0,11223100000.0
2024-02-22 09:09:00,69240.0,69250.0,69230.0,69240.0,2107394,143686.0,11248700000.0
2024-02-22 09:10:00,69240.0,69250.0,69230.0,69240.0,2793842,143706.0,11268100000.0
2024-02-22 09:11:00,69240.0,69240.0,69230.0,69240.0,2476849,143823.0,11352600000.0
2024-02-22 09:12:00,69240.0,69240.0,69220.0,69230.0,1803914,143871.0,11382700000.0
2024-02-22 09:13:00,69230.0,69230.0,69200.0,69200.0,2698069,143868.0,11414900000.0
2024-02-22 09:14:00,69200.0,69210.0,69200.0,69210.0,3213812,143865.0,11531800000.0
2024-02-22 09:15:00,69210.0,69220.0,69200.0,69210.0,2463675,143878.0,11547700000.0
2024-02-22 09:16:00,69210.0,69210.0,69190.0,69200.0,3172265,143899.0,11595800000.0
2024-02-22 09:17:00,69210.0,69210.0,69200.0,69200.0,2411334,143915.0,11624900000.0
2024-02-22 09:18:00,69200.0,69200.0,69190.0,69200.0,2484259,143903.0,11643900000.0
2024-02-22 09:19:00,69200.0,69200.0,69170.0,69180.0,3095573,143919.0,11691700000.0
2024-02-22 09:20:00,69180.0,69200.0,69180.0,69200.0,2975687,143986.0,11743200000.0
2024-02-22 09:21:00,69200.0,69200.0,69180.0,69190.0,3023048,144054.0,11799200000.0
2024-02-22 09:22:00,69190.0,69190.0,69180.0,69190.0,2797125,144103.0,11838300000.0
2024-02-22 09:23:00,69190.0,69190.0,69180.0,69190.0,2496636,144136.0,11861200000.0
2024-02-22 09:24:00,69190.0,69200.0,69180.0,69200.0,2674559,144180.0,11898900000.0
2024-02-22 09:25:00,69200.0,69200.0,69190.0,69190.0,1649855,144215.0,11922400000.0
2024-02-22 09:26:00,69190.0,69200.0,69190.0,69200.0,1790124,144219.0,11937300000.0
2024-02-22 09:27:00,69200.0,69200.0,69190.0,69200.0,2175435,144222.0,11979100000.0
2024-02-22 09:28:00,69190.0,69200.0,69180.0,69180.0,2284651,144235.0,12011300000.0
2024-02-22 09:29:00,69190.0,69190.0,69170.0,69180.0,2881816,144259.0,12039000000.0
2024-02-22 09:30:00,69180.0,69180.0,69170.0,69180.0,2329882,144276.0,12058400000.0
2024-02-22 09:31:00,69170.0,69200.0,69170.0,69190.0,3351406,144355.0,12119600000.0
2024-02-22 09:32:00,69190.0,69200.0,69180.0,69180.0,2837811,144398.0,12171100000.0
2024-02-22 09:33:00,69190.0,69200.0,69180.0,69200.0,2709755,144432.0,12216400000.0
2024-02-22 09:34:00,69200.0,69200.0,69180.0,69190.0,2505435,144443.0,12236500000.0
2024-02-22 09:35:00,69190.0,69190.0,69180.0,69180.0,2899546,144485.0,12267600000.0
2024-02-22 09:36:00,69170.0,69190.0,69170.0,69180.0,2480131,144489.0,12286700000.0
2024-02-22 09:37:00,69180.0,69190.0,69170.0,69190.0,2413160,144524.0,12307100000.0
2024-02-22 09:38:00,69180.0,69190.0,69170.0,69180.0,2773639,144534.0,12327800000.0
2024-02-22 09:39:00,69180.0,69180.0,69150.0,69160.0,3113255,144648.0,12426400000.0
2024-02-22 09:40:00,69160.0,69170.0,69140.0,69150.0,3342364,144683.0,12484800000.0
2024-02-22 09:41:00,69150.0,69160.0,69130.0,69140.0,3395542,144695.0,12552900000.0
2024-02-22 09:42:00,69140.0,69150.0,69130.0,69140.0,3450406,144743.0,12601700000.0
2024-02-22 09:43:00,69150.0,69170.0,69150.0,69150.0,2622273,144762.0,12639700000.0
2024-02-22 09:44:00,69150.0,69160.0,69150.0,69160.0,2447166,144733.0,12662900000.0
2024-02-22 09:45:00,69150.0,69160.0,69150.0,69150.0,2456795,144671.0,12723100000.0
