time,open,high,low,close,volume,open_interest,amount
2024-02-21 21:36:40,69360.0,69360.0,69330.0,69350.0,701794,142035.0,3944930000.0
2024-02-21 21:37:20,69350.0,69350.0,69330.0,69340.0,662294,142043.0,3968510000.0
2024-02-21 21:38:00,69340.0,69340.0,69330.0,69340.0,576660,142036.0,4017390000.0
2024-02-21 21:38:40,69340.0,69360.0,69340.0,69360.0,620389,142041.0,4077730000.0
2024-02-21 21:39:20,69360.0,69360.0,69350.0,69360.0,590237,142063.0,4106510000.0
2024-02-21 21:40:00,69360.0,69360.0,69350.0,69350.0,629033,142060.0,4115530000.0
2024-02-21 21:40:40,69350.0,69370.0,69350.0,69370.0,559690,142029.0,4139800000.0
2024-02-21 21:41:20,69370.0,69380.0,69360.0,69360.0,610891,142026.0,4155760000.0
2024-02-21 21:42:00,69360.0,69360.0,69340.0,69350.0,516660,142018.0,4165810000.0
2024-02-21 21:42:40,69350.0,69360.0,69340.0,69350.0,663736,142048.0,4192170000.0
2024-02-21 21:43:20,69350.0,69360.0,69350.0,69360.0,460032,142058.0,4197720000.0
2024-02-21 21:44:00,69360.0,69370.0,69350.0,69360.0,571926,142121.0,4239680000.0
2024-02-21 21:44:40,69360.0,69360.0,69340.0,69340.0,465740,142121.0,4250080000.0
2024-02-21 21:45:20,69340.0,69350.0,69340.0,69350.0,564460,142117.0,4252860000.0
2024-02-21 21:46:00,69350.0,69360.0,69350.0,69350.0,467429,142119.0,4269850000.0
2024-02-21 21:46:40,69350.0,69360.0,69350.0,69350.0,629867,142153.0,4287530000.0
2024-02-21 21:47:20,69350.0,69350.0,69340.0,69340.0,482935,142149.0,4295160000.0
2024-02-21 21:48:00,69340.0,69340.0,69310.0,69310.0,701101,142139.0,4349240000.0
2024-02-21 21:48:40,69320.0,69320.0,69290.0,69300.0,771402,142146.0,4411610000.0
2024-02-21 21:49:20,69300.0,69310.0,69300.0,69300.0,780345,142169.0,4441410000.0
2024-02-21 21:50:00,69300.0,69320.0,69300.0,69310.0,707570,142188.0,4466360000.0
2024-02-21 21:50:40,69310.0,69330.0,69310.0,69330.0,671288,142203.0,4476760000.0
2024-02-21 21:51:20,69320.0,69330.0,69310.0,69320.0,621638,142181.0,4497560000.0
2024-02-21 21:52:00,69320.0,69320.0,69310.0,69310.0,610195,142184.0,4499990000.0
2024-02-21 21:52:40,69320.0,69320.0,69310.0,69320.0,650595,142157.0,4517660000.0
2024-02-21 21:53:20,69320.0,69330.0,69320.0,69320.0,535718,142181.0,4538800000.0
2024-02-21 21:54:00,69320.0,69330.0,69310.0,69320.0,380379,142213.0,4553360000.0
2024-02-21 21:54:40,69320.0,69330.0,69320.0,69320.0,671160,142280.0,4581780000.0
2024-02-21 21:55:20,69320.0,69320.0,69310.0,69320.0,532004,142375.0,4623370000.0
2024-02-21 21:56:00,69320.0,69330.0,69320.0,69330.0,588933,142411.0,4643820000.0
2024-02-21 21:56:40,69330.0,69340.0,69320.0,69340.0,605613,142444.0,4687150000.0
2024-02-21 21:57:20,69330.0,69340.0,69320.0,69330.0,705011,142489.0,4707260000.0
2024-02-21 21:58:00,69330.0,69330.0,69310.0,69330.0,789072,142518.0,4722860000.0
2024-02-21 21:58:40,69330.0,69340.0,69330.0,69340.0,627611,142521.0,4732560000.0
2024-02-21 21:59:20,69340.0,69340.0,69330.0,69330.0,464549,142522.0,4734990000.0
2024-02-21 22:00:00,69330.0,69330.0,69320.0,69330.0,561645,142542.0,4749200000.0
2024-02-21 22:00:40,69330.0,69360.0,69330.0,69350.0,813533,142608.0,4797740000.0
2024-02-21 22:01:20,69350.0,69360.0,69340.0,69360.0,873924,142618.0,4814040000.0
2024-02-21 22:02:00,69360.0,69380.0,69340.0,69380.0,725644,142625.0,4846640000.0
2024-02-21 22:02:40,69380.0,69380.0,69360.0,69360.0,673020,142643.0,4866760000.0
2024-02-21 22:03:20,69360.0,69370.0,69360.0,69370.0,703506,142663.0,4879590000.0
2024-02-21 22:04:00,69370.0,69380.0,69360.0,69370.0,790704,142701.0,4907340000.0
2024-02-21 22:04:40,69370.0,69380.0,69360.0,69360.0,723756,142716.0,4922950000.0
2024-02-21 22:05:20,69360.0,69400.0,69360.0,69400.0,954375,142755.0,4957290000.0
2024-02-21 22:06:00,69400.0,69400.0,69380.0,69380.0,803801,142798.0,4980540000.0
2024-02-21 22:06:40,69380.0,69400.0,69380.0,69390.0,791256,142809.0,4987830000.0
2024-02-21 22:07:20,69390.0,69400.0,69380.0,69390.0,691600,142818.0,4997890000.0
2024-02-21 22:08:00,69390.0,69390.0,69380.0,69380.0,577449,142811.0,5009340000.0
2024-02-21 22:08:40,69380.0,69400.0,69380.0,69380.0,885449,142782.0,5060340000.0
2024-02-21 22:09:20,69380.0,69420.0,69380.0,69420.0,965644,142813.0,5118990000.0
2024-02-21 22:10:00,69410.0,69430.0,69410.0,69420.0,1053152,142860.0,5158210000.0
2024-02-21 22:10:40,69420.0,69430.0,69410.0,69420.0,956250,142889.0,5190490000.0
2024-02-21 22:11:20,69420.0,69430.0,69410.0,69420.0,900714,142913.0,5213050000.0
2024-02-21 22:12:00,69420.0,69450.0,69420.0,69440.0,1187811,143079.0,5332140000.0
2024-02-21 22:12:40,69440.0,69460.0,69440.0,69450.0,1042148,143201.0,5409580000.0
2024-02-21 22:13:20,69450.0,69460.0,69440.0,69450.0,1078928,143234.0,5430760000.0
2024-02-21 22:14:00,69460.0,69460.0,69450.0,69460.0,847731,143257.0,5446040000.0
2024-02-21 22:14:40,69460.0,69460.0,69450.0,69450.0,929202,143279.0,5468270000.0
2024-02-21 22:15:20,69450.0,69460.0,69450.0,69450.0,854527,143314.0,5493270000.0
2024-02-21 22:16:00,69450.0,69450.0,69440.0,69440.0,761378,143325.0,5501950000.0
2024-02-21 22:16:40,69440.0,69440.0,69420.0,69420.0,1067274,143322.0,5546730000.0
2024-02-21 22:17:20,69420.0,69430.0,69420.0,69420.0,915085,143308.0,5571380000.0
2024-02-21 22:18:00,69420.0,69430.0,69420.0,69420.0,594919,143309.0,5574160000.0
2024-02-21 22:18:40,69420.0,69420.0,69410.0,69410.0,887491,143298.0,5603310000.0
2024-02-21 22:19:20,69410.0,69420.0,69400.0,69410.0,614567,143292.0,5608510000.0
2024-02-21 22:20:00,69410.0,69410.0,69410.0,69410.0,728345,143286.0,5613370000.0
2024-02-21 22:20:40,69420.0,69420.0,69410.0,69420.0,632002,143294.0,5618930000.0
2024-02-21 22:21:20,69420.0,69440.0,69410.0,69430.0,827870,143300.0,5635590000.0
2024-02-21 22:22:00,69430.0,69440.0,69430.0,69440.0,716333,143304.0,5652250000.0
2024-02-21 22:22:40,69440.0,69440.0,69420.0,69430.0,685643,143298.0,5661280000.0
2024-02-21 22:23:20,69430.0,69430.0,69420.0,69420.0,735152,143299.0,5663010000.0
2024-02-21 22:24:00,69420.0,69430.0,69420.0,69430.0,555755,143302.0,5667530000.0
2024-02-21 22:24:40,69430.0,69430.0,69420.0,69420.0,556372,143322.0,5680370000.0
2024-02-21 22:25:20,69420.0,69420.0,69410.0,69410.0,606933,143341.0,5692860000.0
2024-02-21 22:26:00,69410.0,69420.0,69400.0,69400.0,676259,143355.0,5724800000.0
2024-02-21 22:26:40,69400.0,69420.0,69400.0,69420.0,711498,143368.0,5750130000.0
2024-02-21 22:27:20,69420.0,69420.0,69410.0,69410.0,813542,143379.0,5760890000.0
2024-02-21 22:28:00,69410.0,69410.0,69400.0,69400.0,631699,143387.0,5765400000.0
2024-02-21 22:28:40,69400.0,69410.0,69400.0,69410.0,716538,143416.0,5793160000.0
2024-02-21 22:29:20,69410.0,69420.0,69410.0,69420.0,618847,143417.0,5802530000.0
2024-02-21 22:30:00,69420.0,69430.0,69420.0,69420.0,637627,143452.0,5819890000.0
2024-02-21 22:30:40,69420.0,69430.0,69410.0,69410.0,873632,143450.0,5825090000.0
2024-02-21 22:31:20,69410.0,69430.0,69410.0,69430.0,926470,143425.0,5850780000.0
2024-02-21 22:32:00,69420.0,69430.0,69410.0,69430.0,777753,143440.0,5867790000.0
2024-02-21 22:32:40,69430.0,69450.0,69430.0,69440.0,644648,143433.0,5890360000.0
2024-02-21 22:33:20,69440.0,69450.0,69440.0,69450.0,748111,143452.0,5897650000.0
2024-02-21 22:34:00,69450.0,69450.0,69430.0,69430.0,886396,143442.0,5918480000.0
2024-02-21 22:34:40,69430.0,69450.0,69430.0,69440.0,957790,143478.0,5936190000.0
2024-02-21 22:35:20,69440.0,69450.0,69440.0,69440.0,822593,143490.0,5940700000.0
2024-02-21 22:36:00,69440.0,69480.0,69440.0,69470.0,1241186,143881.0,6118850000.0
2024-02-21 22:36:40,69470.0,69480.0,69450.0,69450.0,1221639,143880.0,6155320000.0
2024-02-21 22:37:20,69450.0,69460.0,69440.0,69440.0,1209645,143876.0,6174420000.0
2024-02-21 22:38:00,69440.0,69460.0,69440.0,69460.0,997884,143890.0,6179620000.0
2024-02-21 22:38:40,69460.0,69480.0,69450.0,69480.0,1253374,143898.0,6229640000.0
2024-02-21 22:39:20,69480.0,69490.0,69470.0,69490.0,1299408,143942.0,6271680000.0
2024-02-21 22:40:00,69490.0,69490.0,69470.0,69480.0,1104679,143959.0,6286620000.0
2024-02-21 22:40:40,69480.0,69490.0,69470.0,69470.0,872106,143977.0,6309200000.0
2024-02-21 22:41:20,69470.0,69470.0,69460.0,69460.0,983539,143987.0,6322050000.0
2024-02-21 22:42:00,69460.0,69470.0,69460.0,69460.0,675100,143978.0,6327600000.0
2024-02-21 22:42:40,69460.0,69470.0,69460.0,69460.0,730863,143985.0,6338370000.0
2024-02-21 22:43:20,69460.0,69490.0,69460.0,69480.0,970460,144029.0,6365120000.0
2024-02-21 22:44:00,69480.0,69490.0,69470.0,69480.0,937299,144069.0,6380410000.0
2024-02-21 22:44:40,69480.0,69500.0,69480.0,69490.0,1181147,144114.0,6430090000.0
2024-02-21 22:45:20,69490.0,69500.0,69490.0,69500.0,1024662,144265.0,6488120000.0
2024-02-21 22:46:00,69500.0,69500.0,69480.0,69490.0,1049736,144310.0,6506190000.0
2024-02-21 22:46:40,69490.0,69500.0,69490.0,69490.0,939010,144329.0,6513140000.0
2024-02-21 22:47:20,69490.0,69500.0,69490.0,69490.0,1018563,144393.0,6575340000.0
2024-02-21 22:48:00,69490.0,69500.0,69490.0,69500.0,988441,144421.0,6632680000.0
2024-02-21 22:48:40,69500.0,69510.0,69490.0,69500.0,940386,144607.0,6725110000.0
2024-02-21 22:49:20,69500.0,69510.0,69500.0,69500.0,932677,144644.0,6751530000.0
2024-02-21 22:50:00,69500.0,69510.0,69500.0,69510.0,1013783,144680.0,6767170000.0
2024-02-21 22:50:40,69500.0,69530.0,69500.0,69520.0,1238410,144882.0,6858240000.0
2024-02-21 22:51:20,69530.0,69530.0,69510.0,69510.0,1267232,144900.0,6870400000.0
2024-02-21 22:52:00,69510.0,69510.0,69490.0,69510.0,1250494,144937.0,6898200000.0
2024-02-21 22:52:40,69510.0,69510.0,69490.0,69490.0,1235085,144965.0,6916970000.0
2024-02-21 22:53:20,69480.0,69490.0,69460.0,69470.0,1540662,144959.0,6944060000.0
2024-02-21 22:54:00,69470.0,69480.0,69470.0,69470.0,1042972,144946.0,6977060000.0
2024-02-21 22:54:40,69470.0,69480.0,69460.0,69470.0,1210580,144941.0,7013180000.0
2024-02-21 22:55:20,69470.0,69480.0,69470.0,69480.0,1032281,144958.0,7035070000.0
2024-02-21 22:56:00,69480.0,69480.0,69460.0,69470.0,996285,144957.0,7072240000.0
2024-02-21 22:56:40,69470.0,69480.0,69460.0,69460.0,939197,144950.0,7089250000.0
2024-02-21 22:57:20,69460.0,69470.0,69460.0,69460.0,1145990,144951.0,7103490000.0
2024-02-21 22:58:00,69460.0,69470.0,69460.0,69470.0,1147885,144955.0,7115300000.0
2024-02-21 22:58:40,69460.0,69470.0,69460.0,69470.0,1047549,144952.0,7132320000.0
2024-02-21 22:59:20,69470.0,69470.0,69420.0,69420.0,1459052,144819.0,7265990000.0
2024-02-21 23:00:00,69420.0,69430.0,69410.0,69430.0,1537657,144822.0,7325340000.0
2024-02-21 23:00:40,69420.0,69420.0,69390.0,69390.0,1592862,144777.0,7413830000.0
2024-02-21 23:01:20,69390.0,69410.0,69350.0,69350.0,1702554,144769.0,7532110000.0
2024-02-21 23:02:00,69360.0,69360.0,69310.0,69320.0,1614373,144715.0,7601450000.0
2024-02-21 23:02:40,69330.0,69330.0,69310.0,69320.0,1675694,144620.0,7689140000.0
2024-02-21 23:03:20,69310.0,69320.0,69290.0,69290.0,1700241,144554.0,7795860000.0
2024-02-21 23:04:00,69290.0,69290.0,69240.0,69250.0,1814993,144427.0,7934390000.0
2024-02-21 23:04:40,69260.0,69260.0,69210.0,69210.0,1844760,144243.0,8078740000.0
2024-02-21 23:05:20,69200.0,69230.0,69200.0,69220.0,1881798,144149.0,8238620000.0
2024-02-21 23:06:00,69220.0,69230.0,69190.0,69190.0,1910560,144164.0,8344510000.0
2024-02-21 23:06:40,69190.0,69250.0,69190.0,69240.0,1911587,144127.0,8420650000.0
2024-02-21 23:07:20,69240.0,69250.0,69210.0,69230.0,1755081,144150.0,8472570000.0
2024-02-21 23:08:00,69230.0,69250.0,69230.0,69250.0,1741595,144207.0,8529000000.0
2024-02-21 23:08:40,69250.0,69280.0,69250.0,69260.0,1801993,144208.0,8594100000.0
2024-02-21 23:09:20,69260.0,69280.0,69260.0,69270.0,1490949,144227.0,8629780000.0
2024-02-21 23:10:00,69270.0,69270.0,69260.0,69260.0,1369617,144240.0,8642940000.0
2024-02-21 23:10:40,69260.0,69280.0,69260.0,69280.0,1347620,144255.0,8660600000.0
2024-02-21 23:11:20,69280.0,69290.0,69280.0,69290.0,1100996,144252.0,8682430000.0
2024-02-21 23:12:00,69290.0,69310.0,69290.0,69310.0,1432712,144258.0,8733710000.0
2024-02-21 23:12:40,69310.0,69310.0,69280.0,69290.0,1563418,144263.0,8750690000.0
2024-02-21 23:13:20,69290.0,69300.0,69290.0,69300.0,1161944,144267.0,8767660000.0
2024-02-21 23:14:00,69300.0,69310.0,69290.0,69290.0,1493391,144250.0,8788800000.0
2024-02-21 23:14:40,69290.0,69290.0,69260.0,69260.0,1319498,144236.0,8807160000.0
2024-02-21 23:15:20,69260.0,69260.0,69230.0,69230.0,1756163,144223.0,8839360000.0
2024-02-21 23:16:00,69230.0,69290.0,69230.0,69280.0,1556634,144253.0,8859790000.0
2024-02-21 23:16:40,69280.0,69280.0,69270.0,69270.0,1125517,144264.0,8873990000.0
2024-02-21 23:17:20,69270.0,69280.0,69260.0,69270.0,1075600,144261.0,8886110000.0
2024-02-21 23:18:00,69280.0,69300.0,69280.0,69290.0,1488168,144279.0,8901700000.0
2024-02-21 23:18:40,69300.0,69300.0,69290.0,69300.0,898925,144282.0,8906900000.0
2024-02-21 23:19:20,69300.0,69300.0,69290.0,69290.0,822320,144282.0,8910370000.0
2024-02-21 23:20:00,69290.0,69300.0,69290.0,69290.0,925827,144286.0,8927000000.0
2024-02-21 23:20:40,69290.0,69310.0,69290.0,69290.0,1494529,144297.0,8940160000.0
2024-02-21 23:21:20,69290.0,69310.0,69290.0,69310.0,1470899,144302.0,8950560000.0
2024-02-21 23:22:00,69310.0,69330.0,69300.0,69310.0,1759929,144318.0,8990420000.0
2024-02-21 23:22:40,69310.0,69310.0,69290.0,69290.0,986150,144326.0,9003590000.0
2024-02-21 23:23:20,69290.0,69300.0,69280.0,69300.0,1248311,144322.0,9026800000.0
2024-02-21 23:24:00,69290.0,69320.0,69280.0,69320.0,1303969,144326.0,9048630000.0
2024-02-21 23:24:40,69320.0,69330.0,69310.0,69320.0,1149909,144339.0,9065610000.0
2024-02-21 23:25:20,69320.0,69330.0,69320.0,69320.0,863104,144341.0,9069770000.0
2024-02-21 23:26:00,69320.0,69320.0,69310.0,69310.0,968518,144323.0,9083290000.0
2024-02-21 23:26:40,69310.0,69320.0,69310.0,69320.0,943707,144334.0,9090570000.0
2024-02-21 23:27:20,69310.0,69330.0,69310.0,69310.0,1442744,144337.0,9097500000.0
2024-02-21 23:28:00,69310.0,69310.0,69290.0,69290.0,1260371,144327.0,9106510000.0
2024-02-21 23:28:40,69300.0,69340.0,69290.0,69320.0,1368963,144351.0,9140130000.0
2024-02-21 23:29:20,69320.0,69330.0,69320.0,69320.0,1055922,144354.0,9157800000.0
2024-02-21 23:30:00,69320.0,69320.0,69310.0,69310.0,1215319,144351.0,9161270000.0
2024-02-21 23:30:40,69310.0,69320.0,69310.0,69320.0,554960,144349.0,9163350000.0
2024-02-21 23:31:20,69320.0,69330.0,69310.0,69320.0,1110324,144350.0,9166120000.0
2024-02-21 23:32:00,69320.0,69320.0,69310.0,69320.0,1110963,144353.0,9173750000.0
2024-02-21 23:32:40,69320.0,69320.0,69320.0,69320.0,476378,144358.0,9177910000.0
2024-02-21 23:33:20,69320.0,69340.0,69320.0,69340.0,1191980,144368.0,9192120000.0
2024-02-21 23:34:00,69330.0,69340.0,69330.0,69330.0,769416,144389.0,9202860000.0
2024-02-21 23:34:40,69340.0,69340.0,69320.0,69320.0,1116968,144360.0,9229560000.0
2024-02-21 23:35:20,69320.0,69320.0,69290.0,69290.0,1655870,144358.0,9277380000.0
2024-02-21 23:36:00,69290.0,69290.0,69280.0,69280.0,990496,144358.0,9284300000.0
2024-02-21 23:36:40,69280.0,69280.0,69270.0,69270.0,964628,144359.0,9291580000.0
2024-02-21 23:37:20,69270.0,69290.0,69270.0,69290.0,965197,144360.0,9296430000.0
2024-02-21 23:38:00,69290.0,69290.0,69260.0,69260.0,643811,144361.0,9304740000.0
2024-02-21 23:38:40,69270.0,69270.0,69260.0,69270.0,671202,144362.0,9309240000.0
2024-02-21 23:39:20,69270.0,69270.0,69270.0,69270.0,805631,144362.0,9310630000.0
2024-02-21 23:40:00,69270.0,69280.0,69270.0,69280.0,859874,144371.0,9318250000.0
2024-02-21 23:40:40,69280.0,69280.0,69260.0,69270.0,914091,144372.0,9323440000.0
2024-02-21 23:41:20,69280.0,69280.0,69270.0,69270.0,457221,144372.0,9324480000.0
2024-02-21 23:42:00,69270.0,69270.0,69270.0,69270.0,376580,144370.0,9325520000.0
2024-02-21 23:42:40,69270.0,69290.0,69270.0,69290.0,1076247,144374.0,9329680000.0
2024-02-21 23:43:20,69290.0,69290.0,69280.0,69290.0,1076503,144376.0,9330720000.0
2024-02-21 23:44:00,69290.0,69290.0,69270.0,69270.0,969330,144381.0,9336610000.0
2024-02-21 23:44:40,69270.0,69290.0,69270.0,69290.0,1185472,144386.0,9344570000.0
2024-02-21 23:45:20,69290.0,69290.0,69290.0,69290.0,889656,144390.0,9346650000.0
2024-02-21 23:46:00,69290.0,69290.0,69280.0,69290.0,808980,144397.0,9349770000.0
2024-02-21 23:46:40,69290.0,69290.0,69280.0,69290.0,971184,144407.0,9354270000.0
2024-02-21 23:47:20,69290.0,69290.0,69280.0,69280.0,998735,144404.0,9359470000.0
2024-02-21 23:48:00,69280.0,69280.0,69260.0,69270.0,1107406,144404.0,9366400000.0
2024-02-21 23:48:40,69270.0,69270.0,69240.0,69250.0,838126,144404.0,9377820000.0
2024-02-21 23:49:20,69250.0,69260.0,69240.0,69250.0,1570114,144397.0,9391670000.0
2024-02-21 23:50:00,69250.0,69270.0,69250.0,69270.0,1382931,144408.0,9404830000.0
2024-02-21 23:50:40,69270.0,69270.0,69260.0,69260.0,1166869,144414.0,9408990000.0
2024-02-21 23:51:20,69250.0,69250.0,69220.0,69220.0,1252629,144374.0,9468180000.0
2024-02-21 23:52:00,69220.0,69230.0,69210.0,69220.0,1421699,144355.0,9489640000.0
2024-02-21 23:52:40,69220.0,69220.0,69210.0,69210.0,1481633,144354.0,9519400000.0
2024-02-21 23:53:20,69210.0,69230.0,69210.0,69230.0,1484806,144332.0,9542940000.0
2024-02-21 23:54:00,69230.0,69240.0,69230.0,69230.0,1184035,144323.0,9556440000.0
2024-02-21 23:54:40,69230.0,69240.0,69220.0,69220.0,1462344,144304.0,9567170000.0
2024-02-21 23:55:20,69220.0,69230.0,69200.0,69210.0,1712600,144281.0,9585160000.0
2024-02-21 23:56:00,69210.0,69210.0,69200.0,69210.0,1189771,144283.0,9599000000.0
2024-02-21 23:56:40,69200.0,69220.0,69200.0,69210.0,1191317,144271.0,9608000000.0
2024-02-21 23:57:20,69210.0,69210.0,69170.0,69170.0,1582927,144162.0,9673380000.0
2024-02-21 23:58:00,69170.0,69180.0,69160.0,69160.0,1480454,144114.0,9706920000.0
2024-02-21 23:58:40,69170.0,69180.0,69170.0,69170.0,1711406,144112.0,9738750000.0
2024-02-21 23:59:20,69170.0,69170.0,69160.0,69170.0,1406219,144093.0,9758110000.0
2024-02-22 00:00:00,69160.0,69170.0,69160.0,69160.0,1494442,144026.0,9789930000.0
2024-02-22 00:00:40,69160.0,69160.0,69140.0,69160.0,1670822,143967.0,9837990000.0
2024-02-22 00:01:20,69160.0,69200.0,69160.0,69180.0,1420649,143954.0,9859090000.0
2024-02-22 00:02:00,69180.0,69200.0,69170.0,69170.0,1508006,143957.0,9868080000.0
2024-02-22 00:02:40,69170.0,69200.0,69170.0,69200.0,1224489,143948.0,9878460000.0
2024-02-22 00:03:20,69200.0,69200.0,69180.0,69180.0,912193,143949.0,9883990000.0
2024-02-22 00:04:00,69180.0,69210.0,69180.0,69200.0,1484271,143911.0,9910980000.0
2024-02-22 00:04:40,69200.0,69200.0,69200.0,69200.0,886357,143911.0,9913060000.0
2024-02-22 00:05:20,69200.0,69200.0,69170.0,69180.0,1431208,143911.0,9927240000.0
2024-02-22 00:06:00,69180.0,69200.0,69180.0,69200.0,1059686,143911.0,9929320000.0
2024-02-22 00:06:40,69200.0,69200.0,69170.0,69170.0,888352,143909.0,9941080000.0
2024-02-22 00:07:20,69170.0,69170.0,69150.0,69160.0,1751207,143900.0,9968740000.0
2024-02-22 00:08:00,69160.0,69160.0,69150.0,69150.0,1093412,143894.0,9983270000.0
2024-02-22 00:08:40,69150.0,69170.0,69150.0,69170.0,952579,143889.0,10010600000.0
2024-02-22 00:09:20,69170.0,69170.0,69140.0,69140.0,1503733,143880.0,10034100000.0
2024-02-22 00:10:00,69160.0,69160.0,69140.0,69160.0,1420125,143832.0,10061100000.0
2024-02-22 00:10:40,69160.0,69180.0,69160.0,69170.0,1074403,143830.0,10067600000.0
2024-02-22 00:11:20,69170.0,69180.0,69170.0,69180.0,958673,143829.0,10072500000.0
2024-02-22 00:12:00,69180.0,69180.0,69170.0,69170.0,901342,143812.0,10082200000.0
